client_id,rfm_segment,monetary_capped,cate,target,p_control,p_treatment,uplift_segment
eeb304ac98,413,39428.1,0.20869544,1,0.29761878,0.5063142,High
964fb92458,132,20168.6,0.20860669,0,0.23797178,0.44657847,High
dfa70904f5,311,3122.11,0.20857584,0,0.3290922,0.53766805,High
327c4af6bd,314,115692.16,0.20850627,1,0.24989848,0.45840475,High
2e1a98d306,241,2360.0,0.20849746,1,0.6508227,0.85932016,High
c562cb2f48,421,5629.32,0.20847136,0,0.34503114,0.5535025,High
c63b1f98bd,335,310000.48,0.20842558,1,0.51036745,0.71879303,High
81c5c66cb3,511,2067.94,0.20832868,0,0.2180474,0.42637607,High
09fc4b4f27,443,39537.48,0.20828629,0,0.6096886,0.81797487,High
2d9049c309,552,24816.46,0.20822322,1,0.6821968,0.89042,High
3ed1a446e5,121,1114.67,0.20816502,0,0.32659778,0.5347628,High
17c1daf095,511,2404.0,0.20812172,0,0.5093699,0.7174916,High
edcd0942e7,121,1327.0,0.2081168,0,0.31127617,0.51939297,High
fecd01be95,221,6156.780000000001,0.20809928,0,0.30648467,0.51458395,High
0766389b5f,331,1036.42,0.208089,1,0.59840673,0.8064957,High
0b50c06b1a,413,51166.35,0.20785469,1,0.6088336,0.8166883,High
37d2d8e532,511,1021.0,0.20783553,0,0.32337275,0.5312083,High
62a34a28e6,524,89339.39,0.20776284,1,0.52503127,0.7327941,High
e14b607e30,311,203.0,0.20771855,1,0.3488673,0.55658585,High
cf83b54259,111,446.52,0.20769173,0,0.2031216,0.41081333,High
aaa6c34093,111,1219.0,0.20764658,0,0.25252643,0.460173,High
0e93f04493,511,2327.78,0.2074739,0,0.3975624,0.6050363,High
b8de6fc053,411,1381.06,0.20741272,0,0.39230216,0.5997149,High
9012adbf42,451,7485.0,0.2073918,0,0.721722,0.9291138,High
06ad175616,153,54352.32,0.2073533,1,0.45760167,0.66495496,High
e9318f1a84,154,75517.82,0.20734906,1,0.45850533,0.6658544,High
d0f4e0ea00,233,44366.0,0.20728996,0,0.3492035,0.55649346,High
90c9f86a4f,521,1476.43,0.20724055,0,0.4588705,0.66611105,High
8b4df435d4,543,52277.36,0.20723927,0,0.6317675,0.8390068,High
a9b65b00d9,134,69091.72,0.20722693,0,0.2763583,0.48358524,High
efab70ef6e,211,467.0,0.20716366,0,0.22141027,0.42857394,High
3405e6a03e,243,46994.0,0.20714653,1,0.5511769,0.75832343,High
74a3e05199,151,5620.99,0.20709258,1,0.47212005,0.6792126,High
cccb025b82,151,4349.0,0.2070792,1,0.45142254,0.65850174,High
f22dcc8a8d,111,1390.0,0.20707792,0,0.27575967,0.4828376,High
c55f5b8d48,245,349165.73,0.20698291,1,0.47549206,0.682475,High
9fa919bde2,411,1267.0,0.20698237,0,0.25089353,0.4578759,High
d4c4c4a7cc,411,6395.0,0.20697299,0,0.3176475,0.5246205,High
85e93c386a,211,1634.0,0.20695128,0,0.19230418,0.39925545,High
9a1b862252,341,2404.99,0.20694381,1,0.6038079,0.81075174,High
bd0097e082,422,31209.0,0.20688862,1,0.67552495,0.88241357,High
410d797fa6,211,414.99,0.20687515,0,0.20283401,0.40970916,High
9980349bd1,111,12163.230000000001,0.20685093,1,0.23390333,0.44075426,High
a85c720e68,311,1102.77,0.20681891,1,0.35598388,0.5628028,High
96704bac34,344,60553.45,0.20671093,1,0.5432404,0.74995136,High
25f66de24f,413,42638.77,0.206654,0,0.23051398,0.43716797,High
e94860d2ce,423,36385.0,0.20660287,1,0.6909275,0.8975304,High
fceaa69d88,153,54028.6,0.20654473,0,0.2550376,0.46158233,High
e3824f1567,111,662.0,0.20647652,0,0.19526042,0.40173694,High
5fbcf57949,211,784.9300000000001,0.20641144,1,0.23850559,0.44491702,High
561105f79f,321,9197.0,0.20637941,1,0.56738085,0.77376026,High
bb0d0bd314,311,1012.82,0.20636639,1,0.46838972,0.6747561,High
c469e33abe,235,419690.0,0.20635611,1,0.48917228,0.6955284,High
2a4a8c4f7a,113,42761.02,0.20633863,0,0.14254083,0.34887946,High
608c94d8c1,445,135200.00999999998,0.20630771,1,0.5628726,0.7691803,High
2f3cfeb435,551,2913.0,0.20624143,1,0.7493807,0.95562214,High
de5114cae2,153,45738.45,0.20623824,1,0.4489257,0.65516394,High
a853f01fb8,235,247328.55000000002,0.20619017,0,0.4781633,0.6843535,High
b42f7e4408,211,504.98,0.20617831,0,0.26727647,0.47345477,High
743abf5624,412,18264.0,0.20617428,0,0.44171372,0.647888,High
57cef9f277,211,1019.0,0.2059958,0,0.31693786,0.52293366,High
b8adf4093a,235,121742.51000000001,0.20588171,1,0.42103964,0.62692136,High
367c5bb74f,324,99885.0,0.20587057,1,0.298068,0.50393856,High
4d0d22e650,111,723.0,0.20585263,1,0.31003284,0.5158855,High
4d246e9ecf,412,16695.63,0.20584393,1,0.40082514,0.60666907,High
fb406ce9b1,211,961.23,0.20579503,0,0.20188151,0.40767655,High
6f856c0a49,413,36081.24,0.2057721,1,0.50045633,0.70622844,High
b387a490cb,153,58902.44,0.2057145,0,0.2644277,0.4701422,High
d5eda4436b,255,323470.82,0.2056787,1,0.44349736,0.64917606,High
891b3d6354,311,12067.11,0.20556948,0,0.3473437,0.5529132,High
eb79769c24,451,3668.99,0.2054987,1,0.7291312,0.9346299,High
7888cda7d7,411,2662.0,0.20547852,0,0.33392724,0.53940576,High
6f644e7317,414,69687.92,0.20544755,1,0.5753337,0.78078127,High
5624dbe7da,121,5853.0,0.20543201,1,0.22883306,0.43426508,High
367ab98989,511,2388.18,0.20531431,1,0.36319473,0.56850904,High
77478513ae,222,14973.22,0.20523813,1,0.43514344,0.6403816,High
0f491e9388,334,100804.1,0.20504475,1,0.37354815,0.5785929,High
429ceeb052,223,55469.49,0.2050406,1,0.34797117,0.5530118,High
31fcfdf79c,323,37033.34,0.20503178,1,0.42391166,0.62894344,High
b9cb018ca4,355,137229.38,0.20503116,0,0.64140797,0.8464391,High
7770c1bac5,211,471.0,0.20501757,1,0.25909576,0.46411332,High
03598c192b,211,756.96,0.20496556,0,0.18871209,0.39367765,High
867c1c436f,211,464.0,0.20495911,0,0.18728934,0.39224845,High
6280e1d545,412,19520.0,0.2049483,0,0.51501703,0.71996534,High
7ded6af1ae,135,383130.33,0.2049197,1,0.36900622,0.5739259,High
46ea8444ee,111,722.0,0.204899,0,0.22895308,0.43385208,High
a01b30211c,155,759735.15,0.20487252,0,0.44873676,0.6536093,High
b31c5f4eb1,121,1240.7,0.2048592,0,0.30957592,0.5144351,High
5eb4c1cedf,414,87400.0,0.2048498,0,0.19302742,0.39787722,High
0ed097e9e5,311,1386.37,0.20479551,0,0.27272436,0.47751987,High
f2db9bd1e3,453,49556.5,0.20478702,1,0.71421456,0.9190016,High
c214de36aa,321,2152.29,0.20474696,1,0.36701167,0.5717586,High
bf8c766719,221,1960.47,0.20473552,0,0.3893541,0.5940896,High
7d278af25d,223,55336.76,0.20459542,1,0.35659692,0.56119233,High
750ab625aa,121,1014.0,0.20446578,1,0.33669934,0.5411651,High
7ed7522b40,512,25047.82,0.20440638,1,0.5561955,0.7606019,High
52b7ac7af7,153,44967.759999999995,0.20438996,0,0.392504,0.59689397,High
bd6c33c84b,411,2681.4700000000003,0.2043865,1,0.33121428,0.5356008,High
9d960c5487,322,16075.67,0.20437443,0,0.555199,0.75957346,High
a9fb40ee12,111,497.8,0.2043685,0,0.1079663,0.3123348,High
2285271e83,444,98550.86,0.20432228,1,0.6824195,0.88674176,High
e4fcf9d3fa,422,21365.0,0.20431286,1,0.6438181,0.84813094,High
978e715c95,544,90251.0,0.20428813,1,0.5943424,0.79863054,High
6af9da9614,542,15157.0,0.20420408,1,0.68408257,0.88828665,High
8db799cba4,221,7695.55,0.2041223,0,0.4596504,0.6637727,High
da2277a1e8,154,69555.29000000001,0.20408908,0,0.18416998,0.38825905,High
e6822f2380,422,30363.03,0.2040697,0,0.3638946,0.5679643,High
e11ee2fda9,131,2244.0,0.20404202,0,0.303773,0.507815,High
7a0f6ddf20,413,38110.78,0.20403007,1,0.49175635,0.6957864,High
0bb983a10f,414,106452.7,0.2040105,0,0.18811853,0.39212903,High
a0dfc02294,312,26102.239999999998,0.20398697,0,0.4437752,0.6477622,High
c36fdfee81,131,13910.43,0.20397767,1,0.44964674,0.6536244,High
4bec9892d6,232,17347.52,0.20384938,1,0.33488238,0.53873175,High
cf724f1b64,421,4105.07,0.20382565,1,0.5246611,0.7284868,High
ce949a050a,215,136586.0,0.20379502,1,0.27470157,0.47849658,High
fd3dcd34a4,231,1004.4300000000001,0.20376521,0,0.3801428,0.583908,High
7bfc4c6f71,154,90117.0,0.20369482,0,0.30193537,0.5056302,High
2c1eb43330,135,404927.78,0.20367688,1,0.49346703,0.6971439,High
5d1e783dc5,421,2944.7,0.20367655,1,0.4046878,0.60836434,High
f88b8968d7,211,426.0,0.2035876,0,0.18696569,0.3905533,High
4d8545bfe0,523,48869.0,0.2034921,0,0.3172238,0.5207159,High
4fdac16400,551,2569.51,0.20348132,0,0.7120598,0.9155411,High
581a1c2f99,154,72702.25,0.20346013,1,0.36483946,0.5682996,High
3932cac1e7,511,4640.15,0.20345199,0,0.2804085,0.4838605,High
857888bdb0,155,138588.6,0.20342603,0,0.44272134,0.6461474,High
9f63945821,211,1803.0,0.20339938,1,0.178851,0.38225037,High
f15a9a0bea,141,3181.6,0.2033397,0,0.51485497,0.71819466,High
511371969b,211,520.02,0.20332927,1,0.25306892,0.4563982,High
162ef6a2ac,143,52015.54,0.20330346,1,0.54905874,0.7523622,High
3b7e646662,311,1704.09,0.2032783,0,0.2641055,0.4673838,High
8963207384,543,41849.29,0.20325905,1,0.57501745,0.7782765,High
fc3af1e648,153,48380.479999999996,0.20324999,0,0.27529252,0.4785425,High
eec989f30d,111,1386.0,0.2032241,0,0.3295177,0.5327418,High
d74690db87,214,87356.87,0.2031617,1,0.21092533,0.41408703,High
8603a8b55a,443,32396.0,0.20307606,1,0.6267684,0.8298445,High
78d52ae143,111,1185.0,0.20303921,1,0.1938305,0.39686972,High
2f565f52d3,314,98397.0,0.20302698,0,0.18251872,0.3855457,High
fa659324ac,211,173.0,0.20297022,0,0.18516268,0.3881329,High
e46001ec5b,211,173.0,0.20297022,1,0.18516268,0.3881329,High
dab15ac272,244,111413.31,0.20295876,1,0.5611453,0.76410407,High
4fb69b7888,321,901.0,0.20293164,1,0.36767465,0.5706063,High
8f20ae867e,111,363.94,0.20290908,0,0.20761114,0.41052023,High
24613d06ce,211,334.0,0.20290628,0,0.09898961,0.3018959,High
ca57f5bbdf,153,54907.4,0.20285702,1,0.50105375,0.70391077,High
a9dcba22e9,321,1488.59,0.20281911,1,0.25256887,0.45538798,High
a7d72506f4,444,95835.18,0.2028172,1,0.6085897,0.8114069,High
8217beb6fd,211,325.54,0.20277028,0,0.1641628,0.36693308,High
206fb26911,513,46228.53,0.20264971,0,0.62747175,0.83012146,High
3b4091030e,211,807.0,0.20255807,0,0.17399737,0.37655544,High
d72b496b4b,121,1651.21,0.20254177,0,0.3151858,0.51772755,High
20d7b35db9,534,96414.49,0.20252264,1,0.6070035,0.80952615,High
ab275cd691,111,5002.0,0.2025052,0,0.12171906,0.32422426,High
c802c24986,153,40923.62,0.20243776,1,0.4605704,0.66300815,High
74ec3267b6,324,67131.0,0.20242989,0,0.50897425,0.71140414,High
22a1fb0570,111,1074.3,0.20237616,1,0.2536478,0.45602396,High
3c6adc9786,314,104033.07,0.20220914,1,0.19874772,0.40095687,High
ae9da3ce69,551,3426.24,0.20220733,1,0.6687412,0.87094855,High
d3e4cfc5a8,411,448.06,0.2022058,1,0.32910648,0.5313123,High
c4eb7352ab,425,134059.92,0.20219266,0,0.26063275,0.46282542,High
613e0500b6,155,169888.7,0.20219022,1,0.3424371,0.5446273,High
6fb4728e10,421,2414.0,0.20219013,1,0.36867902,0.57086915,High
46657b0c2e,111,704.0,0.20212248,1,0.22120637,0.42332885,High
f54dcce72a,421,2528.0,0.20207116,0,0.49864772,0.7007189,High
906a0e4498,221,3865.3,0.20207036,1,0.5099357,0.71200603,High
6ea1eb4540,421,7014.27,0.20204109,0,0.5287291,0.7307702,High
e32d9a96ca,411,3261.0,0.2019574,1,0.50181884,0.70377624,High
886c49beac,111,502.12,0.2019358,0,0.16858318,0.37051898,High
0e4648faef,511,5426.0,0.20192394,1,0.35927096,0.5611949,High
932170f2de,321,4320.0,0.2018682,0,0.4447976,0.6466658,High
daa51eaaca,345,180289.59,0.20164764,1,0.5319497,0.73359734,High
1fa2f29e48,413,36250.1,0.20162648,0,0.54183835,0.7434648,High
5adc64f86f,211,656.23,0.20160179,1,0.2317165,0.4333183,High
c1ae09a297,411,1416.58,0.20158887,1,0.29364267,0.49523154,High
f3330c58a9,411,3470.73,0.2015723,0,0.29299703,0.49456933,High
ffc2e674f3,211,381.0,0.20156369,0,0.25396746,0.45553115,High
97352a762d,214,88078.48000000001,0.20155957,0,0.1780028,0.37956238,High
28892a31bf,411,1915.99,0.20155722,0,0.2965222,0.49807942,High
d44053966b,411,1154.0,0.20151597,1,0.42560136,0.62711734,High
7dea1afa8b,221,3518.57,0.2014823,0,0.5382368,0.7397191,High
b6978996a8,512,32036.64,0.20145863,0,0.5153932,0.71685183,High
942c56da49,311,2722.0,0.20145339,0,0.3067668,0.5082202,High
81d83f4e51,311,1035.0,0.20145047,0,0.31108004,0.5125305,High
0470563bb3,411,2815.0,0.2013425,0,0.3738555,0.575198,High
6e8d613e23,541,10611.220000000001,0.20131618,1,0.6697549,0.8710711,High
19b9d13353,534,81872.09,0.20129883,1,0.6551077,0.8564065,High
a9dc604a93,331,2361.0,0.20128015,1,0.46133026,0.6626104,High
491d626726,511,6195.1,0.2012122,1,0.35157385,0.55278605,High
7352555ccd,143,44128.05,0.20119998,0,0.43195668,0.63315666,High
467c6e4ca8,513,51114.0,0.20111796,0,0.45649758,0.65761554,High
8bb73f4b40,542,26339.7,0.20101422,0,0.57575256,0.7767668,High
5cbd4765e3,311,341.03,0.20098756,0,0.23792534,0.4389129,High
22272625d3,211,3392.3,0.20096517,1,0.29030827,0.49127343,High
172f3ad06d,512,25737.91,0.2009381,1,0.5690218,0.7699599,High
b526658117,121,631.29,0.20076197,0,0.28878918,0.48955116,High
7610d572f0,444,64751.42,0.2007289,1,0.6475157,0.8482446,High
6124c538ef,111,63.9,0.20071988,0,0.19042154,0.3911414,High
6a3b4d497f,153,36261.4,0.20063764,1,0.46652395,0.6671616,High
2199104cd6,255,438879.95,0.20057756,0,0.6158047,0.8163822,High
2fcf35e71a,122,17626.08,0.20056808,1,0.34684664,0.5474147,High
21f77ca33d,411,2321.0,0.20056733,0,0.378149,0.57871634,High
ab51bd116c,434,85559.37,0.2005626,0,0.4447837,0.6453463,High
d6fa0da450,221,5255.95,0.2005558,1,0.35101944,0.55157524,High
168f675907,235,411874.48,0.20054516,1,0.48640993,0.6869551,High
7fd8e4fa9c,321,7941.93,0.20051903,0,0.32340264,0.52392167,High
2ab1ad2b0f,511,3029.0,0.20046279,1,0.45894918,0.65941197,High
077558689d,214,94798.48999999999,0.2004531,0,0.14479995,0.34525305,High
72455ae26f,411,3265.3900000000003,0.20042428,0,0.3931909,0.5936152,High
501932152b,321,2327.0,0.20042104,0,0.24856293,0.44898397,High
5f49990691,335,311571.43,0.2003595,1,0.49617955,0.69653904,High
8475cfd439,411,750.0,0.20032573,1,0.521096,0.7214217,High
46af9ae874,121,1904.0,0.20030457,0,0.3586179,0.55892247,High
ec91c0b4f0,211,4617.0,0.20028329,1,0.26827607,0.46855935,High
84b2ffec92,511,6202.879999999999,0.20025316,0,0.34835604,0.5486092,High
726b262207,111,1422.0,0.2002043,0,0.2258748,0.4260791,High
a5364efe4f,335,160851.08000000002,0.20010665,0,0.45582196,0.6559286,High
d1285e124a,421,3979.01,0.20000187,0,0.41017625,0.6101781,High
33f6a9a653,214,74200.0,0.19998102,0,0.13043867,0.3304197,High
e5dfefcc45,214,74200.0,0.19998102,0,0.13043867,0.3304197,High
4d2529bc7f,421,2947.0,0.1999208,0,0.35932317,0.559244,High
2129ff241c,441,3427.0,0.19983375,0,0.6578854,0.8577191,High
c5e47c2029,531,9470.0,0.1998328,0,0.5050682,0.704901,High
f91a2bc9c2,411,304.11,0.19978252,0,0.43434903,0.63413155,High
fa560648bf,111,307.98,0.1997622,0,0.12193207,0.32169425,High
b27cc480a7,532,17926.0,0.19975835,0,0.5216306,0.72138894,High
73899d28fe,411,2507.9,0.19973746,1,0.3221374,0.52187485,High
96e859ea05,511,1793.3400000000001,0.19973686,1,0.4019731,0.60170996,High
f21a2a0d6b,532,15277.0,0.19971684,1,0.433677,0.6333938,High
586dab0c0a,411,12313.47,0.19968203,0,0.3345724,0.53425443,High
94287d5cf6,221,10942.0,0.19964585,0,0.3159798,0.51562566,High
d64b3ad007,142,26591.43,0.19951752,0,0.48589006,0.6854076,High
1da26f08f5,155,314641.27,0.19944406,1,0.5410331,0.74047714,High
1b70f3bc5d,513,40893.95,0.19942439,1,0.4416054,0.6410298,High
91604548fd,214,74200.0,0.19916606,1,0.19767827,0.39684433,High
9db863bac4,224,99184.58,0.19916183,1,0.39276576,0.5919276,High
410caebb54,412,18052.629999999997,0.19911912,1,0.37717304,0.57629216,High
f8635b5004,551,6626.25,0.19908202,1,0.7184532,0.91753525,High
a732bce877,221,7376.2300000000005,0.19907445,0,0.3032751,0.50234956,High
18015e2888,322,18134.21,0.19902289,0,0.38517565,0.58419853,High
d926674f02,121,8096.92,0.19883865,0,0.33186722,0.53070587,High
51841c0eb9,544,63724.55,0.19883674,0,0.47398353,0.67282027,High
c693c11048,321,562.0,0.1988217,1,0.4923134,0.6911351,High
55e7f6a8a1,421,1354.38,0.19875962,0,0.46491694,0.66367656,High
1718c0cd54,511,850.37,0.19873154,0,0.3901806,0.5889121,High
d2f3fed9c1,311,2705.88,0.1987023,1,0.3502721,0.5489744,High
861efa9160,531,6857.63,0.19869488,1,0.50224054,0.7009354,High
4ae007e33a,321,2855.19,0.19869328,0,0.3581308,0.5568241,High
40eec82133,221,3261.81,0.19868854,1,0.38105115,0.5797397,High
500c61add9,324,115297.0,0.1986678,1,0.41127387,0.60994166,High
c0a7b72069,323,36387.84,0.19858247,0,0.5144671,0.7130496,High
35c3b483b0,221,1488.1499999999999,0.19856435,0,0.35812896,0.5566933,High
936f337843,311,1101.0,0.19854969,1,0.4222461,0.6207958,High
550b700d97,511,1047.08,0.19854683,1,0.36087424,0.55942106,High
7932fd8d73,111,1190.0,0.19851556,1,0.31307718,0.51159275,High
ad00ac8253,211,707.88,0.19850713,0,0.17267123,0.37117836,High
683de67901,414,97002.44,0.19848287,0,0.588152,0.78663486,High
6723af1887,211,101.5,0.19845614,0,0.10945117,0.3079073,High
d2746a3cb5,211,130.0,0.19845125,0,0.13927963,0.33773088,High
b20f672e2d,521,2078.0,0.19840258,0,0.48788416,0.68628675,High
66af808b64,111,1686.0,0.19839153,0,0.37532714,0.57371867,High
60bdce4d1a,321,1057.0,0.19832689,1,0.36315566,0.56148255,High
4d09eaf1f7,221,3141.0,0.19827953,1,0.3865666,0.58484614,High
f8d088f388,235,333386.27,0.19827792,0,0.40641198,0.6046899,High
6454fc307b,211,624.0,0.19824143,1,0.24586053,0.44410196,High
907ae9816e,121,1966.0,0.19818029,0,0.3278273,0.5260076,High
43339fe8cd,244,81290.0,0.19808477,1,0.5616799,0.7597647,High
bcd76d0d1d,421,3963.23,0.19808337,1,0.3759295,0.5740129,High
a3f95db2b4,111,1095.0,0.19806834,1,0.23271503,0.43078336,High
9780201f2f,215,148400.0,0.19805235,1,0.30565304,0.5037054,High
207e57016e,121,7402.0,0.19803765,1,0.24788377,0.44592142,High
ee44dc3920,411,7975.05,0.19803038,0,0.31012198,0.50815237,High
506564ee4d,211,981.0,0.19792253,0,0.2118079,0.40973043,High
41a81ca9f5,121,3467.66,0.19791466,0,0.3149385,0.51285315,High
95823190fb,325,138571.06,0.19787759,1,0.40459383,0.6024714,High
04f70bd868,121,880.78,0.19785163,0,0.3305718,0.5284234,High
fe765434db,311,193.0,0.19783846,0,0.09683315,0.2946716,High
ce150be80b,511,861.47,0.19783309,1,0.3963938,0.5942269,High
17fac613bc,411,8458.75,0.19783133,0,0.31857783,0.51640916,High
b6c2208f83,154,112625.1,0.1978117,0,0.27712697,0.47493866,High
60eb7aee34,521,3461.16,0.19775835,1,0.38671616,0.5844745,High
0cf9fce1a4,111,1199.0,0.19772756,0,0.31100988,0.50873744,High
b0cd560366,121,3903.0,0.19765747,0,0.38897836,0.5866358,High
df205c40fd,553,49694.0,0.1976183,1,0.64759254,0.84521085,High
feed869e4e,322,23369.0,0.19761717,1,0.5277273,0.7253445,High
88a4b98006,341,2642.0299999999997,0.19749564,1,0.63260996,0.8301056,High
5b64439334,452,25650.09,0.19748986,1,0.6668895,0.86437935,High
d1ec40bb4f,421,4357.0,0.19747913,1,0.41180032,0.60927945,High
ff819732e3,411,2541.1899999999996,0.19746915,1,0.40853485,0.606004,High
0c83ffcac6,311,4035.09,0.19746912,0,0.32832557,0.5257947,High
290beab5b1,111,346.0,0.19743353,1,0.19808441,0.39551795,High
f51a1831d2,233,47981.0,0.19741616,0,0.415768,0.61318415,High
ff0e80eb58,121,4678.0,0.19738692,1,0.33890444,0.53629136,High
9f1fb4cee1,421,3688.89,0.19725999,1,0.4740384,0.6712984,High
beb4f42694,152,23302.0,0.19712102,0,0.2732704,0.47039142,High
3fb806523a,335,651166.86,0.19704759,1,0.53558975,0.73263735,High
79f8d5b5e4,211,1640.35,0.19702616,0,0.28706384,0.48409,High
e9968373fb,551,7358.0,0.19701761,1,0.76586694,0.96288455,High
d1d797f84c,235,276555.66,0.19696474,0,0.46941286,0.6663776,High
ab7a915625,121,1721.0,0.19696444,0,0.35033977,0.5473042,High
03ae549156,525,138379.59,0.19695589,0,0.41114977,0.60810566,High
7f8e3fc62b,421,933.0,0.19681478,1,0.38878024,0.585595,High
84daf1dd76,121,618.0,0.19673142,0,0.24331707,0.4400485,High
c556e9c447,345,349604.37,0.19668907,0,0.5922709,0.78896,High
a1ffbb6fb5,135,221387.90000000002,0.1966672,0,0.252765,0.4494322,High
fe6e51ce86,214,74200.0,0.19665898,1,0.20018534,0.39684433,High
723f830f7d,211,1351.0,0.19660845,1,0.21326277,0.40987122,High
ff60732496,411,2478.0,0.19660217,0,0.390302,0.58690417,High
425656926d,314,79079.0,0.19652562,0,0.13741048,0.3339361,High
4081c47510,411,2819.0,0.19650424,0,0.35616666,0.5526709,High
eabecf6118,511,8051.0,0.19649684,1,0.46406156,0.6605584,High
03937a88b5,314,62794.66,0.19649267,0,0.5099991,0.70649177,High
595b606c93,121,1601.0,0.19643116,1,0.2805927,0.47702387,High
5152ff0ffc,221,722.0,0.19637015,0,0.3952516,0.59162176,High
4dc1e7bc1a,411,3324.0,0.19625133,1,0.40987414,0.6061255,High
2659a2ecbe,321,9749.0,0.19624746,1,0.3841402,0.58038765,High
30d9952684,511,3972.0,0.19622102,1,0.3922858,0.5885068,High
6ec5676d8c,143,33907.95,0.19617087,1,0.5325619,0.72873276,High
9be8f23543,221,356.0,0.19615111,0,0.3397595,0.5359106,High
ca51f289bf,211,1382.79,0.1961335,0,0.25175148,0.44788498,High
b65c0e0f2b,111,965.9200000000001,0.19600172,0,0.24571835,0.44172007,High
0a5f87df14,511,1337.78,0.19599959,0,0.3135148,0.5095144,High
383c40e2d4,111,763.98,0.19593118,0,0.19771455,0.39364573,High
49d8238e79,321,2944.98,0.19583464,1,0.31412768,0.5099623,High
ee1667fcdc,225,158251.2,0.19573185,0,0.42813656,0.6238684,High
1dfb1b01a4,512,29056.0,0.1956951,1,0.5009692,0.6966643,High
460a2f7806,412,23317.0,0.19569355,1,0.27772397,0.47341752,High
8f4f47c60b,224,97755.06,0.19569221,0,0.34076896,0.5364612,High
0565bb5acf,114,83146.0,0.19563176,1,0.16577052,0.36140227,High
1a5c7acbd7,411,1536.0,0.19559485,0,0.40434778,0.5999426,High
0160dbab5e,111,1196.22,0.19552305,0,0.18294063,0.3784637,High
bc2d426e8a,511,5327.0,0.19544876,0,0.38981676,0.5852655,High
2fa6ace358,111,676.0,0.19543703,0,0.18349378,0.3789308,High
baec44b952,154,85315.74,0.19542119,0,0.118655704,0.3140769,High
1bf2722398,511,7821.9,0.19540912,0,0.38262987,0.578039,High
f3d9edcf55,411,6567.36,0.19539893,1,0.29755676,0.49295568,High
78aae848be,412,16618.12,0.19539705,1,0.38437155,0.5797686,High
ac7c734788,511,2909.06,0.19538751,1,0.34773895,0.54312646,High
79202344fc,141,7014.42,0.19530329,0,0.38797888,0.5832822,High
9f684b6e7f,111,1154.98,0.19529092,1,0.31663162,0.51192254,High
38208f548c,321,6369.0,0.19528168,1,0.46552718,0.66080886,High
ba90e4ac0a,221,740.0,0.19527826,0,0.3823339,0.57761216,High
8caddbed43,311,763.0,0.19527099,0,0.11230627,0.30757725,High
91fcbb012b,341,4419.0,0.19519508,1,0.6403064,0.8355015,High
03d9305746,414,106628.06,0.19519281,1,0.21124297,0.4064358,High
3497487399,413,36020.85,0.19515878,1,0.16528341,0.3604422,High
f6b2ab3261,411,14096.0,0.19515043,1,0.5037036,0.698854,High
9386d8eb33,153,42656.98,0.19509894,1,0.5473494,0.74244833,High
ed63ea7ca3,311,618.87,0.19509849,0,0.37662247,0.57172096,High
d641c63757,321,3534.1,0.19506937,0,0.39103365,0.586103,High
cd99bd7b76,341,3692.0,0.19502473,0,0.6377029,0.8327276,High
1c806aec6c,421,3167.9,0.19484979,0,0.5699765,0.7648263,High
bda6d62fa7,511,5668.78,0.19483471,1,0.4017762,0.5966109,High
7e6b04a40a,111,1158.0,0.19478124,0,0.2769398,0.47172105,High
d2af9e70c3,122,16330.16,0.19471744,0,0.3608825,0.5555999,High
2a545c6c71,553,49568.91,0.1946519,0,0.7621039,0.9567558,High
89616cc75b,441,4585.22,0.19463831,0,0.6426675,0.8373058,High
1481d96b62,235,125817.93000000001,0.19460362,1,0.37084872,0.56545234,High
191ceef47a,411,175.0,0.19460174,1,0.40883526,0.603437,High
ead1cd8c6d,111,168.0,0.1945464,0,0.11659952,0.31114593,High
224fc757d0,211,1066.0,0.19447917,0,0.19507277,0.38955194,High
8e26225805,421,2383.26,0.19446546,1,0.4423504,0.63681585,High
a7142de0d8,211,465.91999999999996,0.19446197,1,0.310788,0.50525,High
26519ad883,321,4185.04,0.19441679,0,0.45618197,0.65059876,High
cda6ddf924,121,1002.13,0.19440538,0,0.37972176,0.57412714,High
00e88de378,211,1478.69,0.19440256,0,0.20057227,0.39497483,High
52f8f34423,321,6224.0,0.19438523,0,0.4778039,0.6721891,High
95ee8f2d05,354,67518.93000000001,0.19437373,1,0.7195288,0.9139025,High
d71e12440a,313,46160.0,0.19432867,1,0.5758003,0.77012897,High
072f732276,123,33752.8,0.19431554,0,0.19926386,0.3935794,High
11ac096cf6,541,8414.85,0.19429153,0,0.6288918,0.82318336,High
9c06157d10,221,3427.19,0.19425637,1,0.44396007,0.63821644,High
62b607cede,144,61338.76,0.19420007,1,0.37914523,0.5733453,High
70d19aeae9,111,612.0,0.19418943,0,0.19741061,0.39160004,High
fede1be273,423,54852.93,0.1941725,1,0.39665258,0.5908251,High
41b45fb189,311,2368.0,0.19417062,1,0.32731935,0.52149,High
80e94f5525,121,592.0,0.19415453,0,0.29546258,0.4896171,High
2ebda0374a,142,20662.96,0.19412011,1,0.50029784,0.69441795,High
4ef05448bd,211,884.35,0.1941034,1,0.21268009,0.4067835,High
a951184965,211,5118.25,0.19408925,1,0.17044209,0.36453134,High
dc0d5ad37d,411,3564.49,0.19402155,1,0.4040183,0.59803987,High
d90c17a6eb,211,1036.56,0.19392525,0,0.1704249,0.36435014,High
