client_id,cate,expected_incremental_revenue,expected_incremental_profit_per_customer,expected_roi_pct_per_customer,rfm_segment,monetary_capped,aov,frequency,recency,campaign_id,strategy_name,optimizer,constraint
54b88d9051,0.1890768407622339,9.453842038111695,8.953842038111695,17.90768407622339,211,165.0,82.5,2,10,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
fe765434db,0.1890768407622339,9.453842038111695,8.953842038111695,17.90768407622339,311,193.0,96.5,2,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f3de78a146,0.1890768407622339,9.453842038111695,8.953842038111695,17.90768407622339,214,61926.96,15481.74,4,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3a02a781a3,0.1890768407622339,9.453842038111695,8.953842038111695,17.90768407622339,154,63701.270000000004,419.08730263157895,152,20,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
415d198d29,0.1886415022316185,9.432075111580925,8.932075111580925,17.86415022316185,153,33740.479999999996,1088.4025806451612,31,16,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a3cc03520b,0.1886415022316185,9.432075111580925,8.932075111580925,17.86415022316185,321,3677.0,525.2857142857143,7,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
4605eaff25,0.1886415022316185,9.432075111580925,8.932075111580925,17.86415022316185,324,87472.88,7289.406666666667,12,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5e4bdea091,0.1886415022316185,9.432075111580925,8.932075111580925,17.86415022316185,223,39069.15,4341.016666666666,9,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
906b528c6e,0.1886415022316185,9.432075111580925,8.932075111580925,17.86415022316185,155,169458.6,4984.076470588236,34,12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
040804eb68,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,134,80197.64,5346.509333333333,15,20,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e2410cef65,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,225,274672.78,34334.0975,8,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
08cf1dddea,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,121,1656.23,207.02875,8,17,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
59edf37c37,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,221,3094.89,442.1271428571428,7,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7f93212c10,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,511,1152.75,230.55,5,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a9199e7934,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,411,1833.94,305.6566666666667,6,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6b0e94ec45,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,233,37617.840000000004,2893.6800000000003,13,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6205a62752,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,124,75532.0,6294.333333333333,12,16,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
fe0d06ab93,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,221,3573.52,357.352,10,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
fe4309a390,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,421,1745.68,249.38285714285715,7,2,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
07d9e57d11,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,411,2563.0,366.14285714285717,7,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ab45449e87,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,321,2371.95,338.84999999999997,7,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c410ec8e80,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,325,164262.09,18251.343333333334,9,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
78b72ac6eb,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,121,1577.94,225.42000000000002,7,13,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6b50c1e0c4,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,321,2238.2,319.74285714285713,7,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b745901515,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,231,12756.87,850.4580000000001,15,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
67b797efea,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,321,522.0,74.57142857142857,7,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7655d6074e,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,421,4478.54,639.7914285714286,7,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0baec6e52a,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,123,40286.0,4028.6,10,22,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
62b0282947,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,321,3536.0,505.14285714285717,7,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
681f77620b,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,222,18659.0,1865.9,10,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bbdd65d95f,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,111,1403.92,280.784,5,14,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2402127d77,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,311,13207.0,3301.75,4,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5134aec1df,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,312,30353.059999999998,10117.686666666666,3,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
85badc6964,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,511,3369.3,673.86,5,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
50f369590b,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,225,377585.91000000003,41953.990000000005,9,10,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c96afa9e07,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,411,2317.0,463.4,5,2,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c2749e500a,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,125,369483.0,36948.3,10,12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
38d22e75cb,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,211,1378.0,196.85714285714286,7,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
89ded7b3de,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,221,1517.0,126.41666666666667,12,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
373ccf8aff,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,311,1984.0,283.42857142857144,7,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
83f01f0491,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,424,86288.7,9587.633333333333,9,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c3fc31d6cb,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,121,3196.0,290.54545454545456,11,17,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9ab9113120,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,412,17823.940000000002,8911.970000000001,2,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f2672ae504,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,135,160172.47999999998,11440.891428571427,14,20,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0dfc2c1cfb,0.1885625847577749,9.428129237888745,8.928129237888745,17.85625847577749,411,3366.0,561.0,6,4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dffcaa7f65,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,335,135905.07,9060.338,15,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a0edf92e40,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,321,3892.0,486.5,8,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
34555f9c03,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,331,14648.9,1046.35,14,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b46d61d477,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,313,52251.0,13062.75,4,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
936f337843,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,311,1101.0,183.5,6,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5d3a815aad,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,321,1530.5700000000002,191.32125000000002,8,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1bbe3218e4,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,413,32493.0,8123.25,4,4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
06bc6df365,0.1884301429264607,9.421507146323036,8.921507146323036,17.84301429264607,435,613730.2,40915.346666666665,15,4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
81b210f790,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,331,11878.48,848.4628571428572,14,4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c082ee86c2,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,531,5756.15,479.6791666666666,12,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e20cb79c70,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,223,38903.44,3536.676363636364,11,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
84c4980b37,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,511,7098.0,2366.0,3,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8040115fc0,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,141,2554.0,102.16,25,20,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
19445c2b17,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,224,100853.88,8404.49,12,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a04915e439,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,221,1695.78,169.578,10,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ba9568eac0,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,234,96765.0,8063.75,12,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
35544fff00,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,153,34765.84,1086.4325,32,17,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b583a68991,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,513,37441.08,18720.54,2,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f0d2521e13,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,411,2190.0,438.0,5,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1c59e0941f,0.1883658579465542,9.41829289732771,8.91829289732771,17.83658579465542,143,56296.7,2085.062962962963,27,15,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
fd61de16be,0.1882506456436047,9.412532282180235,8.912532282180235,17.82506456436047,551,4172.0,109.78947368421052,38,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3201e4b282,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,211,1024.48,341.49333333333334,3,11,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8fd05f4f35,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,211,141.0,70.5,2,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f587827eec,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,111,5072.61,845.435,6,11,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
224740c60f,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,211,138.0,69.0,2,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
152bf17fdd,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,211,284.7,142.35,2,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0b1e2d414d,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,211,124.0,62.0,2,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5ebc9b8978,0.188145777178796,9.4072888589398,8.9072888589398,17.8145777178796,211,541.0,180.33333333333334,3,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0049690b46,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,155,293848.98,5247.303214285714,56,14,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2234ce0379,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,144,113875.87,5422.660476190476,21,14,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8b55aff34c,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,155,331407.19,4803.002753623188,69,12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
25105baba7,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,511,3511.63,585.2716666666666,6,2,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5394a4e05b,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,324,69905.64,7767.293333333333,9,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dda266fe87,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,434,76294.0,6357.833333333333,12,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b669d73e3e,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,251,8957.6,194.7304347826087,46,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
44c45971c6,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,221,2257.0,250.77777777777777,9,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
568bd8af94,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,521,6120.91,556.4463636363636,11,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1dbbc0ba29,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,421,3591.02,448.8775,8,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
771f108b9f,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,221,2944.7799999999997,327.19777777777773,9,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
59c222eedf,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,125,320917.31,29174.300909090907,11,12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5360961e69,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,321,2060.92,228.9911111111111,9,4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ae61695ed8,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,143,47894.21,2177.0095454545453,22,17,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
859c70222d,0.1879641896503273,9.398209482516364,8.898209482516364,17.79641896503273,434,79212.1,5280.806666666667,15,2,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
eb1803dc11,0.1879535255852784,9.39767627926392,8.89767627926392,17.79535255852784,334,106523.6,7608.828571428572,14,6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
27aa40d4e9,0.1879535255852784,9.39767627926392,8.89767627926392,17.79535255852784,111,1115.99,223.198,5,13,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
be3cb5a3b1,0.1879535255852784,9.39767627926392,8.89767627926392,17.79535255852784,121,6778.0,677.8,10,13,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
146f8947e1,0.1879535255852784,9.39767627926392,8.89767627926392,17.79535255852784,411,1966.2,491.55,4,3,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8a737faff2,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,111,395.34000000000003,131.78,3,18,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a05b309905,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,211,144.0,72.0,2,10,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ffc1356c6f,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,211,47.9,23.95,2,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a5c8585268,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,214,86961.1,43480.55,2,8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6299178f62,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,111,747.0,186.75,4,15,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9259587fdf,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,211,2281.06,760.3533333333334,3,9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
06ca40de2d,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,311,4208.0,4208.0,1,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
36c7e30b2a,0.1878920641242656,9.39460320621328,8.89460320621328,17.78920641242656,311,6929.0,6929.0,1,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d22cb5f00b,0.1878534352129476,9.39267176064738,8.89267176064738,17.78534352129476,521,4924.0,547.1111111111111,9,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d1f2509ed0,0.1878534352129476,9.39267176064738,8.89267176064738,17.78534352129476,321,3697.0,462.125,8,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
04f11d9be8,0.1878534352129476,9.39267176064738,8.89267176064738,17.78534352129476,512,17760.0,8880.0,2,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
113d7abda2,0.1876090335046133,9.380451675230665,8.880451675230665,17.76090335046133,324,74023.17,6168.5975,12,5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
569cfb02aa,0.1873460490463215,9.367302452316075,8.867302452316075,17.73460490463215,511,2675.21,891.7366666666667,3,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
75e8e420c9,0.1873333892195489,9.366669460977445,8.866669460977445,17.73333892195489,144,73625.34,2629.4764285714286,28,12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
04461847fe,0.1873333892195489,9.366669460977445,8.866669460977445,17.73333892195489,323,35471.0,4433.875,8,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1f60a104cd,0.1873333892195489,9.366669460977445,8.866669460977445,17.73333892195489,323,37084.6,4635.575,8,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
07ce0cd21b,0.1871195312055527,9.355976560277634,8.855976560277634,17.71195312055527,541,3919.0,170.3913043478261,23,1,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
edebf41b9a,0.1864457831325301,9.322289156626505,8.822289156626505,17.64457831325301,111,1186.0,395.3333333333333,3,14,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3d62762e1e,0.1864457831325301,9.322289156626505,8.822289156626505,17.64457831325301,311,2081.84,693.9466666666667,3,7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5c3c5c897c,0.1864457831325301,9.322289156626505,8.822289156626505,17.64457831325301,212,25268.0,6317.0,4,11,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
88ed6f2010,0.1864457831325301,9.322289156626505,8.822289156626505,17.64457831325301,211,1276.0,255.2,5,11,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
