client_id,cate,expected_incremental_revenue,expected_incremental_profit_per_customer,rfm_segment,monetary_capped,campaign_id,strategy_name,optimizer,constraint
3f2a337bc6,0.1493629476584021,7.4681473829201055,6.9681473829201055,111,4356.97,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
51e47e93fc,0.1489753897440928,7.44876948720464,6.94876948720464,314,89992.75,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d83dd8e883,0.1489753897440928,7.44876948720464,6.94876948720464,111,2184.25,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8200c57f6d,0.1489753897440928,7.44876948720464,6.94876948720464,121,3785.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a25956cff9,0.1489753897440928,7.44876948720464,6.94876948720464,123,58763.21,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b4f8bc9ee7,0.1489753897440928,7.44876948720464,6.94876948720464,221,1581.6,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
90721bdcd1,0.1489716733836045,7.448583669180225,6.948583669180225,551,6136.12,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ecfa987859,0.1485737853498579,7.428689267492896,6.928689267492896,111,6136.06,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
44f6abbeb3,0.1485737853498579,7.428689267492896,6.928689267492896,211,1385.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1cdb70f8a6,0.1485737853498579,7.428689267492896,6.928689267492896,111,1177.72,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
4e57c943d0,0.1485737853498579,7.428689267492896,6.928689267492896,211,4115.360000000001,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7f5d7947a9,0.1485737853498579,7.428689267492896,6.928689267492896,211,8199.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7e48c0cd91,0.1485737853498579,7.428689267492896,6.928689267492896,211,2734.76,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d17afc8dc3,0.1485737853498579,7.428689267492896,6.928689267492896,114,105000.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
07d7e5bcbd,0.1485300207039337,7.426501035196685,6.926501035196685,535,317260.06,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5360276369,0.1485300207039337,7.426501035196685,6.926501035196685,454,81570.31,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
673860c4d9,0.1480772376574475,7.403861882872375,6.903861882872375,153,38485.96,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e8a9140a1b,0.1480772376574475,7.403861882872375,6.903861882872375,244,107034.28,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d7fdac663e,0.1480772376574475,7.403861882872375,6.903861882872375,435,480105.39,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
265d6af7d7,0.1480772376574475,7.403861882872375,6.903861882872375,343,48320.46,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
235348c27c,0.1480772376574475,7.403861882872375,6.903861882872375,243,49622.96,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
530fc13189,0.1480772376574475,7.403861882872375,6.903861882872375,243,42183.63,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
17188ab067,0.1480772376574475,7.403861882872375,6.903861882872375,535,830596.93,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
af024a4f98,0.1479166666666666,7.39583333333333,6.89583333333333,211,1782.99,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
200a926bd7,0.1479166666666666,7.39583333333333,6.89583333333333,311,2183.33,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7f7fa60c80,0.1479166666666666,7.39583333333333,6.89583333333333,111,3977.11,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
da64407744,0.1479166666666666,7.39583333333333,6.89583333333333,111,4141.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e3cb5e68a0,0.1478215201569989,7.391076007849945,6.891076007849945,544,67528.87,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6ea146d806,0.1478215201569989,7.391076007849945,6.891076007849945,252,18743.739999999998,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
088ed9609a,0.1478215201569989,7.391076007849945,6.891076007849945,442,29342.109999999997,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
87098d6fd7,0.1478215201569989,7.391076007849945,6.891076007849945,521,2457.74,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d2ffaa4507,0.1478215201569989,7.391076007849945,6.891076007849945,233,56851.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
cf4c21c528,0.1478215201569989,7.391076007849945,6.891076007849945,421,2749.52,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1efc8d6eda,0.1478215201569989,7.391076007849945,6.891076007849945,441,14284.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8f0de55e76,0.1478215201569989,7.391076007849945,6.891076007849945,544,84100.45999999999,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7b22db120e,0.1475014586708292,7.37507293354146,6.87507293354146,444,114773.53,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e1f556da70,0.1475014586708292,7.37507293354146,6.87507293354146,353,43947.44,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
771f621faa,0.1475014586708292,7.37507293354146,6.87507293354146,545,1232063.25,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a915c64c7a,0.1470633733821482,7.35316866910741,6.85316866910741,321,4048.93,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9126be337b,0.1470633733821482,7.35316866910741,6.85316866910741,133,36500.07,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
978fc19970,0.1469272069010496,7.34636034505248,6.84636034505248,232,27480.35,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
abc4a8b65b,0.1469272069010496,7.34636034505248,6.84636034505248,232,25256.05,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0137c65ac5,0.1469272069010496,7.34636034505248,6.84636034505248,324,114312.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9e58aa762d,0.1469272069010496,7.34636034505248,6.84636034505248,221,6034.4,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
be795089b5,0.1469272069010496,7.34636034505248,6.84636034505248,531,9923.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d7262cca52,0.1469272069010496,7.34636034505248,6.84636034505248,145,149643.95,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9e45e7bc51,0.1469272069010496,7.34636034505248,6.84636034505248,413,33924.979999999996,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
46c19ea4df,0.1469272069010496,7.34636034505248,6.84636034505248,521,5406.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6c02f28d69,0.1469272069010496,7.34636034505248,6.84636034505248,121,4177.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
48c3fa20d2,0.1469272069010496,7.34636034505248,6.84636034505248,511,909.36,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
513b1fa621,0.1469272069010496,7.34636034505248,6.84636034505248,321,3911.8,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2f6a5e00b2,0.1468296553922963,7.3414827696148155,6.8414827696148155,542,22848.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2211b43587,0.1468296553922963,7.3414827696148155,6.8414827696148155,554,72080.06999999999,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f296baaa76,0.1468296553922963,7.3414827696148155,6.8414827696148155,432,16816.54,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7ba25bc14e,0.1465974201060148,7.329871005300739,6.829871005300739,143,58737.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1f98f5cc44,0.1465974201060148,7.329871005300739,6.829871005300739,525,446030.14,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1cc1ca383d,0.1465974201060148,7.329871005300739,6.829871005300739,511,3209.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
aaa0ddccdd,0.1465974201060148,7.329871005300739,6.829871005300739,425,154582.87,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
01b988047a,0.1464625475947115,7.323127379735575,6.823127379735575,312,21411.52,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3b7c3bfd4f,0.1464625475947115,7.323127379735575,6.823127379735575,134,85246.46,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6fca27333f,0.1464625475947115,7.323127379735575,6.823127379735575,211,11531.9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b68a5f4ec8,0.1464625475947115,7.323127379735575,6.823127379735575,121,9619.48,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d5d5b4ac0d,0.1464625475947115,7.323127379735575,6.823127379735575,234,107274.45999999999,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dee9b20d22,0.1464625475947115,7.323127379735575,6.823127379735575,121,2839.4300000000003,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c4494f98c9,0.1464625475947115,7.323127379735575,6.823127379735575,121,4322.75,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
095aa31e92,0.1464625475947115,7.323127379735575,6.823127379735575,325,172179.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
38553d9193,0.1464625475947115,7.323127379735575,6.823127379735575,511,1386.55,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
76b150e95c,0.1464625475947115,7.323127379735575,6.823127379735575,153,41144.9,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
067c88e1d5,0.1464625475947115,7.323127379735575,6.823127379735575,511,2787.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
113419fefe,0.1464625475947115,7.323127379735575,6.823127379735575,121,3872.52,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b10900ae4f,0.1464625475947115,7.323127379735575,6.823127379735575,223,40095.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
defe23bf46,0.1464625475947115,7.323127379735575,6.823127379735575,131,4652.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
1cdbd2d6d4,0.1464625475947115,7.323127379735575,6.823127379735575,212,17218.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0bb3840128,0.1464625475947115,7.323127379735575,6.823127379735575,425,153477.03,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8d6057c803,0.1464625475947115,7.323127379735575,6.823127379735575,125,147244.27,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5c03e18980,0.1464625475947115,7.323127379735575,6.823127379735575,221,3169.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f5b4c5d741,0.1464625475947115,7.323127379735575,6.823127379735575,233,54928.79,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d9d6749d48,0.1464625475947115,7.323127379735575,6.823127379735575,221,6184.07,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
7875950dc3,0.1464625475947115,7.323127379735575,6.823127379735575,231,10275.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
45721af24a,0.1464376356052297,7.321881780261485,6.821881780261485,341,5144.76,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
05ad445ce0,0.1464164837175267,7.320824185876335,6.820824185876335,132,19056.440000000002,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
ecde6268d0,0.1464164837175267,7.320824185876335,6.820824185876335,131,6041.5,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3c337fdb34,0.146351890814432,7.3175945407216005,6.8175945407216005,111,4404.49,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b07d04402f,0.146351890814432,7.3175945407216005,6.8175945407216005,131,7757.47,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
44c6f6e235,0.146351890814432,7.3175945407216005,6.8175945407216005,411,714.71,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
73e01025a0,0.146351890814432,7.3175945407216005,6.8175945407216005,411,7200.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5018743ee7,0.146351890814432,7.3175945407216005,6.8175945407216005,121,2998.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e5a77240ae,0.146351890814432,7.3175945407216005,6.8175945407216005,324,97795.51,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0cfdbcb602,0.1463217758209504,7.3160887910475205,6.8160887910475205,533,55698.66,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3216f14368,0.1463217758209504,7.3160887910475205,6.8160887910475205,421,2692.9700000000003,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e196ce3dee,0.1463217758209504,7.3160887910475205,6.8160887910475205,221,9119.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f44ccf59f8,0.1461868496323722,7.30934248161861,6.80934248161861,424,103409.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3141914ea3,0.1456787260358688,7.28393630179344,6.78393630179344,431,12445.95,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e57ad1d152,0.1455872627744668,7.2793631387233395,6.7793631387233395,254,64032.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9292ee9a4d,0.1455872627744668,7.2793631387233395,6.7793631387233395,241,8424.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0367fb78d2,0.1455872627744668,7.2793631387233395,6.7793631387233395,523,56599.66,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
905d447484,0.1455872627744668,7.2793631387233395,6.7793631387233395,443,41788.65,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
bbf937d9e5,0.1455872627744668,7.2793631387233395,6.7793631387233395,431,6679.35,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6df3dbff71,0.1455872627744668,7.2793631387233395,6.7793631387233395,422,27298.29,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
46326deec0,0.1455872627744668,7.2793631387233395,6.7793631387233395,343,35611.21,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
845e59c41f,0.1455872627744668,7.2793631387233395,6.7793631387233395,532,30567.760000000002,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
9a57398028,0.1455594769480417,7.277973847402085,6.777973847402085,141,12363.96,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8c663488d3,0.1455594769480417,7.277973847402085,6.777973847402085,153,36676.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
d01ba12992,0.1455594769480417,7.277973847402085,6.777973847402085,331,7712.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
96dd9ba557,0.1455594769480417,7.277973847402085,6.777973847402085,434,99966.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
5c68786494,0.1455594769480417,7.277973847402085,6.777973847402085,421,748.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
6447a5c3be,0.1455594769480417,7.277973847402085,6.777973847402085,253,40972.7,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
4016a6da17,0.1455594769480417,7.277973847402085,6.777973847402085,531,14294.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a629955d50,0.1455594769480417,7.277973847402085,6.777973847402085,332,16380.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
07a2759d8b,0.1455594769480417,7.277973847402085,6.777973847402085,421,2786.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
a51dab26f3,0.1455594769480417,7.277973847402085,6.777973847402085,143,51144.86,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
c8423ac53a,0.1455594769480417,7.277973847402085,6.777973847402085,533,49442.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
766a8851e3,0.1455594769480417,7.277973847402085,6.777973847402085,231,4431.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
3b61e02e5d,0.1451911583904363,7.259557919521815,6.759557919521815,134,90225.24,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f6296401d9,0.1451911583904363,7.259557919521815,6.759557919521815,211,11960.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
48a13a0a6b,0.1451911583904363,7.259557919521815,6.759557919521815,113,34206.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
91a82ce01f,0.1451911583904363,7.259557919521815,6.759557919521815,222,19998.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
b22cde2b08,0.1451911583904363,7.259557919521815,6.759557919521815,111,4702.48,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dfd740fdaf,0.1451911583904363,7.259557919521815,6.759557919521815,211,124.99,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dbdc3aa8b3,0.1451911583904363,7.259557919521815,6.759557919521815,111,4816.87,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
40501ce7a7,0.1451911583904363,7.259557919521815,6.759557919521815,215,139228.81,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
766e63843a,0.1451911583904363,7.259557919521815,6.759557919521815,211,2149.62,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
cfc5350b89,0.1451911583904363,7.259557919521815,6.759557919521815,111,3541.9100000000003,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
2384f676bb,0.1451911583904363,7.259557919521815,6.759557919521815,211,2755.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
f7f0b3394f,0.1451911583904363,7.259557919521815,6.759557919521815,111,8338.89,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
8ea8a1572f,0.1451911583904363,7.259557919521815,6.759557919521815,311,3973.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
e8c403a376,0.1451911583904363,7.259557919521815,6.759557919521815,211,3784.88,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
484a24e0bc,0.1451911583904363,7.259557919521815,6.759557919521815,211,3517.1099999999997,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
888b98a545,0.1451911583904363,7.259557919521815,6.759557919521815,211,2462.0,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
95549d5fb8,0.1451911583904363,7.259557919521815,6.759557919521815,211,3418.88,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
0bebff5307,0.1451911583904363,7.259557919521815,6.759557919521815,111,3012.8999999999996,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
dd3740a01e,0.1451911583904363,7.259557919521815,6.759557919521815,111,3233.36,CPN20251022_160755,Optimized (ROI & Budget),src.optimize.optimize_with_constraints,"ROI ≥ 50% AND Budget ≤ $10,000"
